age,income,employment_years,credit_score,existing_loans,loan_amount,utilization_ratio,late_payments,debt_to_income,risk
53,70960.42454238262,1,419,3,19948.868380882268,0.31487050930412464,1,0.2811266774336642,1
34,71096.67591937285,28,549,2,1850.926862240398,0.7997925853586728,3,0.026033943757644035,1
54,76087.51594500664,35,635,4,14807.61739920139,0.9021338469302447,0,0.1946129692274855,1
24,51084.203322950794,20,583,5,17249.146021532484,0.5762068129476816,1,0.33766105565911597,1
44,69914.50876845929,20,497,1,7083.356770166843,0.4180090567263358,2,0.10131454679350298,1
49,97374.89525083243,20,715,4,26377.134492384706,0.15394888725778977,2,0.27088228875049,0
39,50657.34700788342,3,694,4,11914.277047692736,0.7139606734597064,4,0.23519346652398923,1
26,87603.96031796063,0,450,2,14189.92249234791,0.35060194961765434,2,0.161978093693998,1
53,77529.45911083404,25,564,0,13709.84399521617,0.14951234349293213,2,0.17683399513489373,1
60,54673.531353143044,1,519,4,1000.0,0.6992665561887599,2,0.01829038613842002,1
39,56342.489976447796,8,515,4,23070.016573472352,0.5371478141803826,1,0.4094603661129646,1
21,62368.04719334439,17,614,0,7355.849852646101,0.11076593473155155,1,0.11794260336294578,0
25,76403.29988063201,10,515,0,13107.835876754109,0.19983163519571237,0,0.17156112232368254,1
47,68052.69263067027,24,634,1,19781.288010223965,0.7292817363213497,0,0.2906760518291212,0
36,50500.04805563635,25,658,5,26687.227409156272,0.1573041997592097,1,0.5284594458158677,0
26,20000.0,35,460,1,6360.541744825285,0.8793667583586912,0,0.3180270872412642,1
60,73443.47917837638,34,810,0,11428.131315244584,0.38019364967793945,2,0.15560443817603503,0
33,21350.04549912615,37,456,3,26059.349040057226,0.17979982339278217,1,1.2205758081931875,1
55,32680.405860998093,2,461,0,18709.711034203574,0.7837816403512589,1,0.5725054674590924,1
39,51950.45610596641,34,341,1,20369.370872412866,0.5719845110077214,0,0.39209224324930386,1
32,35718.4280066192,39,479,2,6590.946113790658,0.37597602914136785,2,0.1845250891939939,1
36,66350.56855606983,21,602,2,11966.323760587535,0.46548850750234116,0,0.18034998073114236,0
63,54076.23600765475,7,629,5,13657.316540956554,0.1192711560443433,0,0.2525567152829072,0
30,75704.61960844911,14,728,4,8136.841941256208,0.6964286837854861,0,0.10748144543015557,0
45,27845.64933558652,6,649,2,1603.442994608744,0.42919632006710007,2,0.057583250269533356,0
40,46762.04567626404,18,419,1,10916.011529891233,0.7426338127553167,1,0.23343742498913161,1
51,60083.98754658458,39,374,2,25834.30559667544,0.6653540313572924,1,0.4299698913399426,1
24,60854.562610119116,16,422,3,15473.38772448397,0.6861287673187642,1,0.2542683253451073,1
64,73880.72810953444,0,481,0,25994.32730858701,0.8136034399039891,1,0.3518417857231756,1
43,41708.228392129124,28,556,0,16432.16731383616,0.668042270538626,1,0.3939790287745024,1
22,50639.79429994001,12,568,1,8882.3381632963,0.4768533363177032,0,0.17540233498355307,1
42,70146.99321760739,28,792,4,25220.952105853772,0.45093480556117205,2,0.3595443075886984,0
57,20000.0,5,479,0,16698.60912534319,0.20762389608837023,2,0.8349304562671596,1
28,67698.70503784585,4,448,2,22694.71065941918,0.8014990718406176,3,0.33523108967493653,1
27,75278.97231389844,33,817,3,6453.374631035429,0.7849975975791595,3,0.08572612553909652,0
34,33326.7855464352,10,447,4,23310.050316916026,0.3216685303769711,2,0.6994389028139975,1
23,53699.54103429974,8,308,4,23551.114204353587,0.8764137214283302,3,0.43857198312571577,1
36,89853.19633014294,37,477,4,17318.137154852284,0.6301029320115654,1,0.1927381313317019,1
39,73196.56595462296,39,694,0,8544.62331352174,0.5308181581551106,0,0.11673530311270126,0
38,68939.44545941733,8,630,5,14631.929370299105,0.11574667146294629,1,0.21224321247133474,0
36,79819.18630248973,7,355,4,19890.329177905955,0.44446706727788465,1,0.24919233206071323,1
28,96090.90235225006,39,506,1,16876.56015949227,0.6766036914120968,2,0.17563119656870502,1
53,60370.681396367436,2,404,2,19808.661904862114,0.18077305391954512,1,0.3281172490800149,1
32,51856.21991555951,12,846,5,23097.96726122324,0.5136105779987935,0,0.44542327417684896,0
31,79770.76821947863,18,654,3,9812.426773024628,0.9940923562254365,2,0.1230078008779738,1
25,56250.9372810098,33,788,2,5759.395032318887,0.7448847734881607,1,0.10238753895863079,0
47,41439.62683962114,31,802,1,14699.689589022066,0.592183798751444,0,0.3547254333614665,0
32,49198.67494025514,15,349,1,12362.054729041058,0.579729596445169,1,0.2512680421587173,1
37,66246.59164116762,35,386,5,21286.7713052492,0.13938857403237498,0,0.3213262868005569,1
26,51008.08395178238,17,602,2,6404.012882729536,0.9615829936671425,3,0.12554897942810808,1
53,52500.49505144173,13,300,0,23163.054993421436,0.9353598942565386,0,0.4411968872050731,1
25,39453.68370709592,29,680,1,25828.89687637413,0.7141642396079019,0,0.6546637588552646,1
48,88707.33032405624,1,661,4,15002.439714098318,0.18911048471339498,2,0.16912288600381717,0
34,53147.465606250575,12,680,3,15485.889004650437,0.2870505070744944,0,0.29137586953589695,0
25,45769.780587695204,26,461,3,8859.627990158775,0.2655185822880267,0,0.19356937866861015,1
53,47897.54386788773,16,318,1,10658.712808207469,0.567620636591097,5,0.22253151096028245,1
61,76050.51949924289,30,542,4,11733.306554834531,0.28702348705178704,1,0.1542830559487676,1
39,71463.97157006325,14,428,2,26543.520542703445,0.7262205053897784,4,0.37142520852875055,1
42,49962.90591714255,19,475,3,14425.033713513809,0.5907068973724502,1,0.28871486653390394,1
25,60646.2607595084,4,708,4,4422.616346879933,0.11589235933838994,0,0.0729247985200231,0
22,65534.0884770497,6,383,4,17042.834736896028,0.7696515133320864,3,0.26006060560168615,1
50,45918.38614988789,17,675,0,21610.320996978207,0.26994586298855366,1,0.470624575664251,0
59,29187.544252200143,10,521,1,14796.70904542724,0.8423966077126092,1,0.5069528603562415,1
24,70300.7483886249,31,624,4,26753.707517815914,0.4195408934106811,3,0.38056077824265144,0
53,47025.31672003449,26,750,2,21220.069338127185,0.40475771198347277,1,0.45124777073721795,0
33,68806.96700767838,25,715,3,6606.970160897172,0.11063560220038948,1,0.09602181942069732,0
40,66420.53284495087,36,744,0,10588.537500828785,0.9889560846307154,0,0.15941662987778485,1
27,61115.84602511023,27,624,2,16809.81025139687,0.6508039052546775,0,0.27504831143939895,0
35,51477.457024206626,1,822,3,1670.4860957871424,0.4804571495673916,3,0.032450827844926707,0
43,47321.43554968362,19,465,1,17690.853899764916,0.18695926401520513,1,0.37384440463964735,1
34,37231.65189927552,3,537,2,1000.0,0.7292332577359152,2,0.026858867361172836,1
43,47705.040912218225,12,312,3,23187.467644516077,0.35445742299274496,0,0.48605906631928486,1
39,71376.30023100376,23,556,0,22258.18947833367,0.989452736537976,1,0.31184285829185315,1
49,87956.51484247987,37,813,3,19038.250887320566,0.9554926232343908,0,0.21645071910154595,1
40,85021.98684484637,39,509,4,9592.973085181507,0.7617670109225098,1,0.11282932146348669,1
49,62908.460323497595,28,783,0,16361.622596908312,0.9739647372546721,2,0.26008620323516185,1
44,87945.88121363275,35,664,2,10892.980099882807,0.19507047620838655,2,0.1238600369859533,0
38,53863.64744278439,1,524,5,6753.477780399469,0.3519238244828907,2,0.12538099629389599,1
30,34179.06634969859,17,493,1,12290.055905828714,0.3279189599120612,1,0.3595784560082665,1
61,98417.48838420551,7,495,0,20586.124291936765,0.16481139261337224,2,0.20917140469559595,1
28,70656.1657291354,14,699,0,15350.513542654087,0.9750039381743102,0,0.21725653216877336,1
46,29307.384989201597,16,356,0,26605.679393075385,0.1539766779822045,0,0.9078148529074953,1
49,91180.97157274724,22,512,3,21126.244315842196,0.8710200135948967,0,0.23169575791355732,1
30,45131.55029782432,1,578,4,20269.52651124495,0.7913452821191553,0,0.4491209891414276,1
37,49482.354845497335,5,679,5,2128.587604435168,0.4382803787243136,1,0.04301710399760531,0
22,80427.6627816641,28,416,1,12718.731758757773,0.1169266263668191,0,0.15813877114998534,1
26,87234.1422731339,26,750,1,6485.020716526404,0.10548631448368256,3,0.07434039640375578,0
25,39985.21943117473,36,709,4,13535.976963008767,0.2835944566245309,5,0.33852451369706266,1
48,89419.81524053558,33,666,3,9453.791008614746,0.5444889220304138,0,0.10572366967192273,0
61,77484.73592818882,17,412,3,11979.16037553649,0.5121189803666362,1,0.1546002607099096,1
25,44005.023761227174,9,463,4,23489.301858990802,0.6267633189084347,4,0.5337868236691472,1
38,55081.87471432991,37,303,4,18801.999432046672,0.7947633786946858,0,0.3413463962430314,1
46,90322.71793147115,16,322,2,23056.91543185308,0.4396191533741851,1,0.25527260427821286,1
40,28788.767947834127,12,391,3,2194.5351278721155,0.24432732595838566,2,0.07622886578017721,1
61,87614.28751784438,26,768,0,15463.797572925308,0.8200440251455815,0,0.1764985827200364,1
47,76928.1425567305,1,454,1,22733.639851172808,0.3994216131980898,0,0.29551785725760804,1
32,70182.81524541399,33,506,3,27050.367319097248,0.3581937080140156,1,0.3854272192488719,1
27,62633.91377142015,30,380,4,2615.292882460055,0.7878808345863118,0,0.04175522053442895,1
23,99402.75964924956,22,782,0,12188.13091071064,0.94072549427483,2,0.12261360704388305,1
30,102358.47201409805,6,706,2,23273.8133920381,0.9234651538096812,2,0.22737554531717266,1
54,47695.40499964691,37,402,5,13461.773497508437,0.22369818327146074,1,0.28224466272187215,1
45,72244.09574463335,32,539,2,7716.65860664221,0.5528423381223696,3,0.10681369220702637,1
55,97487.52994355664,11,564,0,2600.006572031938,0.18358325535535608,2,0.02667014513073919,1
36,44299.108379999794,11,332,0,7410.387722694665,0.9648783630157598,3,0.1672807420665901,1
22,64862.79148623754,18,334,4,1488.786651490167,0.29370509728915545,2,0.02295286122254012,1
44,80077.50884564982,8,548,5,15467.683654672206,0.27768661728919725,1,0.19315890163973903,1
30,20000.0,9,349,4,22170.481486229277,0.8999971057058315,0,1.108524074311464,1
58,76571.10457395778,16,579,1,4912.201928731169,0.9710654996097684,0,0.06415216230799722,1
42,38231.35953179205,39,451,5,17061.837929688423,0.7278690333657309,1,0.44627860841569894,1
46,63846.62729911337,38,836,5,21762.168235566933,0.2089045303293024,1,0.3408507098364637,0
63,82886.89701783637,9,529,1,14978.333385213204,0.5372700494866065,1,0.18070809650396283,1
59,20000.0,11,587,2,2114.4456406620375,0.8349445846554434,0,0.10572228203310187,1
47,75717.17775487792,14,694,0,18089.692437300026,0.6152294653374206,0,0.23891134051327784,0
49,100766.57969261662,30,752,2,14562.824441884237,0.21933536925550118,1,0.14452038053000707,0
58,49333.98000668272,14,332,4,13747.962811193156,0.254698974552905,1,0.2786712689576408,1
40,71533.80293568247,27,662,3,10625.302033916283,0.8777275082513245,0,0.14853540001878152,1
47,86705.72661398776,3,410,4,15694.29941019233,0.574326247318735,1,0.18100649199404154,1
61,28141.09903580052,35,420,3,19078.54326757568,0.7352530963900411,4,0.677960133799478,1
40,75147.39517067505,0,315,0,34125.185074686786,0.4357562736097583,2,0.4541100193450689,1
64,80475.32465195561,33,822,0,15898.656547097638,0.5792370246269574,1,0.19755939619823937,0
39,72772.40439873534,16,397,5,27089.129280101384,0.9793928263489226,0,0.3722445273578476,1
40,61732.453844102434,38,415,0,17862.040667415014,0.3967327332713243,2,0.28934603365230477,1
55,39991.74436387747,37,770,1,14203.773378817972,0.707309674757447,1,0.3551676378399619,0
22,87828.46707072487,32,738,1,16188.380221690339,0.2552550014757068,0,0.18431814605911842,0
50,60690.07130463315,20,580,3,5226.109042459924,0.20956589673429998,1,0.08611143355273924,1
54,41922.39174752809,25,648,2,17446.8821660163,0.8052761001331268,1,0.41617096350532146,1
42,53639.48339170862,35,531,5,1000.0,0.859697388988449,3,0.018642983428781047,1
23,67367.70982669354,4,410,2,8098.669136891745,0.701480525814474,0,0.12021588915113689,1
26,28776.30086231579,32,651,3,15878.744745070486,0.24237625379002758,3,0.5517993720264653,0
35,60358.60705168235,0,311,1,24551.858185430756,0.31652916907828477,1,0.4067664809495704,1
47,51662.45565884021,5,787,4,26444.995175987155,0.9200581372856005,2,0.5118803362856025,1
30,86720.52962731977,36,832,5,13107.627362872521,0.3598336439197807,2,0.15114791640690342,0
29,22502.188054245416,1,584,3,16245.738556243527,0.8369744645774058,0,0.7219626161278345,1
53,78775.15285004968,4,844,2,22874.899756656225,0.3573435600193614,1,0.2903821691111044,0
52,88341.8965120503,25,691,3,4364.051422456649,0.945516312391091,2,0.04939956685060943,1
26,23258.227257042752,12,469,3,18237.98004252403,0.9230076215533027,1,0.7841517687897491,1
61,25656.35028385849,11,376,0,8376.857061073528,0.13893685626590918,0,0.32650228767510114,1
56,95718.00093132959,4,596,1,13625.39964258625,0.7933725881806677,1,0.14234939624743564,1
22,41912.559027941345,1,629,5,11327.813996045477,0.25251558421096637,2,0.2702725450024108,0
49,121896.58240976899,3,362,0,18482.865016385178,0.29374446331574333,1,0.1516274258965929,1
24,23883.199289596676,26,569,1,19402.42939207272,0.5138606910983282,1,0.8123882046457762,1
21,63400.94809974241,9,515,3,22128.62941917918,0.6186863347745051,0,0.349026790330744,1
39,59532.12525494565,12,489,1,17785.59062771559,0.39321974707344276,1,0.29875618502697493,1
46,55836.08464870086,1,374,2,16373.230159751172,0.6178450289987882,2,0.2932374335121316,1
45,69259.24721411565,25,809,5,29832.190403508816,0.25359253420702293,0,0.4307322358165734,0
30,70412.92849458134,14,392,0,2805.1274384225817,0.12010388894293338,0,0.03983824417469658,1
35,56646.82034741792,9,352,5,28564.878881033917,0.6141019495255868,0,0.5042627054059525,1
42,39716.521123454586,21,795,3,12681.424729052826,0.565673733966087,2,0.3192984775689181,0
41,80955.20728482759,39,393,2,19567.13269094644,0.7206885676683324,1,0.2417032004143069,1
42,72561.05326165672,24,528,1,12394.722555251192,0.6848398557710421,1,0.17081784232866018,1
56,62291.67381232149,14,549,1,9379.666963586991,0.9077377422105599,3,0.15057657612230776,1
54,71927.34964834718,12,690,2,18876.61754235383,0.5135217581453914,3,0.26244005423029787,0
50,75378.82900182261,7,481,1,23337.026468915545,0.10753252722364783,2,0.3095965641539917,1
45,44765.3591303736,20,566,0,18784.06363973924,0.6675874134371687,1,0.4196115926386956,1
48,71213.60746963612,20,580,4,10663.073706536941,0.7076191866428966,2,0.14973365464013932,1
21,48939.28548963315,21,382,1,43890.80050252535,0.5693454904563727,0,0.8968418738320726,1
24,76040.667131736,32,485,3,24588.58936693002,0.7203743832170941,1,0.3233610421162104,1
27,56152.00827153538,26,830,1,22466.73843365802,0.39122543191253745,0,0.4001056974670464,0
29,72234.3914736344,39,647,5,12176.286154062367,0.23392747287197127,2,0.16856632838814348,0
56,51324.094005809544,21,722,3,9998.673693687684,0.6980982975607659,1,0.1948144217130438,0
39,73274.04871875346,29,753,1,12761.287393256485,0.32066778629397585,2,0.17415834959847679,0
21,40424.61541767983,8,566,1,23651.252355139866,0.5106843183557844,1,0.5850705593799148,1
30,60723.377597269246,34,806,3,7075.165303393376,0.5424604575504838,3,0.11651468649055433,0
56,79612.65030219867,17,441,0,6454.369348365464,0.5294795954215497,1,0.08107215780237896,1
29,69344.0931449185,4,615,4,19316.380266888147,0.6386042293119603,1,0.2785584090993862,0
62,63840.57466898423,26,531,4,17553.571557136962,0.12650833803327297,4,0.2749594853767042,1
52,96071.22679301279,5,596,0,8837.491696872832,0.9907142454370793,0,0.09198895436105307,1
52,80472.73736977844,31,321,1,6270.3713726782025,0.7446794265447142,2,0.07791920068364722,1
26,77110.79898506255,7,683,4,26503.175946947456,0.4828490036188864,0,0.34370252021485986,0
58,73160.55557833011,38,425,0,17856.035402396497,0.27219702726121986,0,0.2440664270691431,1
37,75653.93744493328,20,402,0,4091.713090175739,0.17215959019902066,2,0.054084601917170544,1
30,93142.04021104329,17,409,4,4650.995711341649,0.7049713785635097,1,0.04993444099789226,1
47,51646.626245580104,13,771,3,12107.904220396245,0.3852600534627024,0,0.2344374666957541,0
55,80188.07930550483,14,364,2,20862.734455981066,0.3065306124248812,2,0.26017251737003333,1
41,67129.75777549551,25,771,3,19760.070416866238,0.44195894840110006,1,0.2943563491313429,0
45,52337.64925732013,31,375,1,24053.42829600974,0.6336307790269391,4,0.4595817473144448,1
48,58005.49793917441,38,318,3,3077.2015403136193,0.7045346950156011,2,0.05305017023628393,1
35,64383.093630926865,27,683,5,16790.773518237253,0.6806530624190771,1,0.2607947610360197,0
24,42801.19864661155,38,489,2,26407.282658570886,0.8769390251427762,5,0.6169753066170608,1
49,77280.25551000894,31,659,2,25662.41384380879,0.29688168796310377,2,0.332069474595424,0
29,57942.97151821922,12,751,0,17871.279851301486,0.673071546877422,3,0.30842877717588496,0
47,61698.58324485347,14,378,5,33784.14806923101,0.19100293856748468,2,0.5475676473016757,1
46,87144.05099855614,17,471,1,19874.280931326877,0.59314122090926,1,0.22806239443305393,1
39,62594.96410453605,38,511,0,23341.973062730744,0.6255625622407041,2,0.37290496762245495,1
48,91053.3688884221,5,744,3,15355.583350204053,0.2946135690407563,1,0.16864376944713566,0
37,49503.709822097124,10,448,3,8752.197657245702,0.4525238169921132,3,0.17679882353663437,1
63,38058.60322410698,31,309,4,7998.326393770031,0.8444736006254222,1,0.21015816966986725,1
61,54200.13706110234,39,841,0,16452.921718355363,0.2335681483776671,2,0.3035586736580983,0
62,20000.0,19,354,5,13307.983945198344,0.49105557785425624,1,0.6653991972599173,1
40,78115.23504941887,32,479,0,1000.0,0.9394597640903067,1,0.012801600089500587,1
60,39222.0291742501,39,680,0,6793.65132059407,0.5536980349296409,2,0.17321009299167553,0
59,47646.091571074605,7,721,0,12452.771407567256,0.7526203406499583,2,0.2613597673377094,0
43,74325.57123241854,34,750,2,20818.235007497275,0.8441794355999959,0,0.2800951901519594,1
52,62382.42195835782,4,392,4,14871.408910703403,0.2833969373609432,2,0.2383910153509353,1
53,51189.09083839759,34,819,1,14423.486315995888,0.29639551197963915,3,0.2817687534543326,0
25,20000.0,13,712,1,7104.698983973471,0.7827323104885452,1,0.35523494919867354,0
63,86016.16059794389,20,693,1,15185.328640496791,0.7779760643587609,3,0.17654041443997884,0
54,74461.60066952929,23,630,2,25552.8082195679,0.15416498857565716,0,0.34316759228659,0
60,101114.42659396504,16,732,4,16244.600902068456,0.39024841662546794,1,0.16065562006596995,0
31,48072.403280191866,17,462,5,2941.491348145104,0.4586792427175942,0,0.06118877250634855,1
23,30910.994712439846,33,339,4,4987.817645563751,0.8461363631240383,0,0.16136063209756396,1
53,79895.10570528847,11,384,2,19710.311017785225,0.4796760298867637,0,0.246702358596173,1
31,56238.80165199298,15,390,5,13205.476198219043,0.9333360013629194,2,0.234810767838455,1
36,72563.39718137911,3,783,0,14403.358159171887,0.996946999426576,2,0.19849343771997502,1
38,92398.30574653111,24,684,3,10098.126599881944,0.8026535491249146,3,0.10928908834739164,1
50,67763.06192928353,33,492,0,19027.2976975993,0.6997480206105317,1,0.2807915869778123,1
30,63345.97801091066,27,552,1,12592.658294037206,0.45270744938841045,3,0.19879175741620497,1
38,64600.0557261118,10,543,0,13507.094226171163,0.16033550144683006,1,0.20908796554971854,1
58,27255.036280706707,12,569,2,8190.212866694989,0.6158248807565175,1,0.3005027321314805,1
39,82160.76418966093,30,318,1,22373.530385142156,0.4255344149895919,2,0.2723140492400341,1
56,83441.72324498324,24,339,3,13230.937667068629,0.4158082682491092,1,0.15856500983594093,1
33,70611.40049925048,38,815,5,19863.042664958077,0.7189383274384921,1,0.28130078888845883,0
23,29691.90730138337,9,332,5,5451.267487727857,0.5172754227369721,2,0.18359438591787192,1
30,57577.023497259725,23,749,1,28871.065107028866,0.776884460294305,0,0.5014337899631601,0
58,88770.51550785708,0,838,0,25218.99230810578,0.45835590041684127,1,0.28409198892028115,0
21,48684.92674053064,24,618,4,1000.0,0.23577704693790638,0,0.020540238364320902,0
47,83685.06103827321,27,423,4,8584.50019949028,0.5152127735712219,1,0.10258103528853464,1
28,61101.92985313707,35,671,5,18821.07512807908,0.9559112628928269,3,0.3080275070413799,1
62,74250.0767903192,17,650,4,4442.170750807967,0.8213721662049025,1,0.05982715362507399,1
37,51757.17174350434,5,622,1,13947.247342693394,0.28517432956603006,1,0.2694746809546024,0
29,61687.61763291333,1,787,4,18413.054287814375,0.45217045148044843,0,0.2984886593835668,0
26,68734.30496337757,2,750,2,13522.192704164132,0.935012885698484,3,0.19673135141715498,1
63,38335.320522116315,7,652,5,19310.70962829677,0.21132915285390985,0,0.5037315291822351,0
45,65478.26257958023,30,415,3,9453.360763184948,0.3285552176784424,0,0.1443740317894909,1
59,20000.0,18,312,4,1000.0,0.3360003812847068,4,0.05,1
48,47969.96426356454,5,619,2,22856.922497320487,0.6138395880957851,2,0.47648404263418226,0
53,70877.66028727558,13,464,2,22806.517228820245,0.46965998774019047,1,0.3217729978159934,1
57,82405.25841101124,2,384,1,35029.09313830666,0.1718836065966699,1,0.4250832266503271,1
29,69455.04283598457,0,547,5,1000.0,0.666263309119377,2,0.014397802652882409,1
38,32193.66452338064,29,731,1,21006.656874774526,0.18917007806813518,2,0.6525090320028167,1
41,80657.16257731162,18,778,3,1000.0,0.6457734387811703,4,0.012398154956684454,1
22,37217.00536954532,18,667,3,29051.94625340255,0.5563075422034233,2,0.7806094543322867,1
63,72283.97102848702,8,656,0,18902.934669568076,0.5443017946527813,0,0.26150935540216036,0
58,37883.32510814284,6,707,3,7384.569218589975,0.16074662076930685,1,0.19492927818531688,0
60,44535.875912756856,36,644,5,21241.779796811486,0.6752984021951822,1,0.4769588418654407,0
56,40873.01728139035,6,478,5,10575.639938264514,0.4881882327303977,4,0.2587438031661941,1
63,62779.1717856344,8,724,1,17403.32879641015,0.4699955100571179,3,0.27721501098860485,0
57,56089.30972750869,3,840,2,16647.68572967267,0.636806256776683,1,0.29680674999478385,0
35,70178.18875261383,24,742,0,28953.345089178358,0.6456232539518927,3,0.41256899905527944,0
48,59627.30322653784,11,605,3,29519.4072806921,0.11352996618578969,0,0.4950652751901437,0
38,29642.530928259224,5,666,2,10221.877013811953,0.21270331108288598,1,0.34483820017092714,0
54,65516.2493619595,17,335,1,23464.844943968288,0.3128663987602486,2,0.3581530562644297,1
42,24756.686991342613,39,762,4,17838.72124456238,0.7101796000113811,3,0.7205617314950326,1
31,42322.92013901994,20,445,0,3698.543463944705,0.6190670143266467,5,0.08738866438789994,1
33,52721.733358419966,14,445,5,9430.17295702256,0.7818662191462783,2,0.17886689902460323,1
24,51335.93185620711,2,679,2,33689.16879679699,0.7665470249894712,1,0.6562492893118406,1
42,27051.746789879486,1,467,1,17862.83520883724,0.8678645822855356,1,0.6603209525648831,1
27,87423.19107076383,39,574,1,22998.23663614018,0.4391333751451726,2,0.2630679154404749,1
63,92960.05580113399,3,386,0,13303.645501064073,0.41055747956497246,2,0.1431114190542664,1
44,105015.50208617898,31,453,0,10680.464682245265,0.8479138627481169,0,0.10170369583607326,1
24,82953.02834979314,1,796,3,15218.116061075798,0.31384138048046606,1,0.1834546171949821,0
48,52091.06922419453,28,614,3,12871.167558030262,0.5150551363062463,4,0.2470897170997604,1
35,51746.4095810285,1,573,5,3053.9765517472133,0.2748930868200248,1,0.059018134329978246,1
21,50642.123276535494,33,561,5,6973.396340367745,0.9224566679252922,3,0.13769952539882538,1
23,99712.75372451553,26,786,0,20663.076115297845,0.46702271178696286,2,0.20722601014896644,0
34,57689.17062069679,38,753,0,11954.474487180712,0.2912382084077455,1,0.20722215900416985,0
58,85384.65813840454,37,742,2,15205.639056223257,0.7228120515120208,2,0.17808397184861507,0
21,83828.69955438878,17,561,3,16879.384403977685,0.3201802103894308,1,0.20135567524850123,1
58,63790.95712161741,35,842,1,17504.40039054976,0.949153242853201,0,0.2744025357258339,1
58,30967.1831254099,18,404,3,24172.632490522963,0.43085531332847027,2,0.7805886764911556,1
41,58121.62722698168,26,649,3,6210.433479451744,0.6981766408916533,2,0.10685236762553486,0
49,62939.325524259046,19,737,0,19562.021788348997,0.410720438041672,3,0.31080761710433485,0
25,85558.4257980597,20,468,0,21040.222348157182,0.8265210246941264,0,0.24591642672128655,1
30,60389.15824200583,22,642,3,22886.814232012046,0.9072304669204982,2,0.3789887936555523,1
48,35827.88872750389,29,529,4,3696.65920468102,0.8091265234733075,1,0.10317825961771554,1
41,79758.1999546341,24,322,4,17038.553746775986,0.863649116854768,0,0.2136276114113332,1
27,55449.17355005025,30,580,5,28728.60757118814,0.19169274514387238,0,0.518107047082618,1
23,20000.0,26,818,3,14207.035846747014,0.9316582093297597,2,0.7103517923373507,1
40,66499.6914915349,33,552,4,18867.95761571433,0.6618706559877523,1,0.28373000223792216,1
39,70015.42588240419,7,703,5,21243.16475668148,0.8822957789495797,1,0.3034069205314963,1
55,43141.23614268424,18,432,5,6796.241244813917,0.7159930877668739,3,0.15753468960268546,1
24,56159.08398753823,25,573,3,29670.597831999796,0.2816629016893394,2,0.5283312284542201,1
25,73154.340519479,27,531,5,18996.00637575123,0.6485995914811088,2,0.2596702566226144,1
21,66635.69602404565,3,844,0,19156.02251354741,0.18185161575082687,2,0.28747388646822136,0
24,28746.860997700016,30,378,0,1703.7809759157208,0.7261507271963428,0,0.059268418073612876,1
32,85071.00332994736,15,334,0,21356.358385706502,0.46810102697251543,1,0.25104157174302977,1
47,94126.61239077302,9,794,1,19051.282731033098,0.23655985579018807,3,0.20240059901380922,0
62,49796.32227936315,37,409,0,27993.53062177651,0.9813068342815726,2,0.5621606042456219,1
43,21802.568541548266,9,620,0,12509.878285565172,0.910975981789613,2,0.5737800232906324,1
45,75422.25613605903,8,627,3,7098.733363212466,0.9041893420629284,0,0.09411987557633661,1
41,46538.15121643813,38,683,4,9542.088041805335,0.8099382757170276,3,0.2050379697600642,1
44,70708.97590170501,35,663,4,10960.174119941608,0.7227830126291659,2,0.15500400027257819,0
45,104043.40933134076,35,531,0,6049.227854949009,0.6895715322630206,3,0.05814138438778374,1
52,29073.848416222976,18,713,0,25321.280190127945,0.19548445393346975,0,0.8709297726130701,1
52,44067.58240375352,18,593,0,25621.582903453334,0.9105096117866087,4,0.5814156689764532,1
25,56110.40812903102,11,846,5,13433.666390879558,0.8930155566741493,0,0.23941487575687584,1
56,85833.56722717884,12,473,3,11857.920623326449,0.7730673638723681,1,0.13815015507792724,1
62,131112.3425910655,24,691,3,1000.0,0.9345834631676102,0,0.007627047005932634,1
62,64941.70374199255,35,401,3,20567.690042428836,0.5977751062581927,4,0.3167100469698545,1
59,27355.545185509607,24,592,4,28227.520870606742,0.5028781012457998,1,1.0318756463884706,1
36,53089.572514975545,27,384,1,9902.442261923548,0.9711526619496509,0,0.18652330001584133,1
53,44502.73027524031,38,500,4,14065.723793788815,0.5177180690178904,1,0.3160642887929613,1
41,74431.70955371579,29,840,3,18474.331690525847,0.677191996960442,1,0.2482051238819567,0
29,67537.69406597866,4,596,2,28795.346884879247,0.4357559321725951,5,0.4263596393555961,1
26,39163.73263990804,16,355,1,16598.209774680756,0.6726936034177551,2,0.4238158279572948,1
55,43330.29151505738,17,771,0,16563.43932821215,0.7480890960631189,2,0.38226004831876825,0
59,52798.85554851323,20,315,5,16434.548009278424,0.6621899727596954,3,0.31126712574627396,1
42,55212.83379874501,21,365,4,3599.7399447706157,0.5631066470945779,1,0.0651975219727345,1
61,59156.221676608446,38,771,5,3425.6747693610814,0.37009971786270957,3,0.057908951455492665,0
25,60977.46430388833,5,322,1,8536.038647081019,0.679461108522601,1,0.1399867761725983,1
62,84697.01075469075,15,785,2,23103.12459229898,0.9175860057352265,1,0.2727737896112168,1
43,52075.779759571196,1,714,1,12317.143435632055,0.10622133205270062,1,0.2365234566337577,0
37,49128.66319506834,0,604,4,10763.167609581658,0.22053612468672135,1,0.21908122284634224,0
32,33224.51958220235,29,476,3,10622.603166849858,0.20779584264987014,2,0.3197217988530421,1
43,55522.8153476495,36,494,0,13898.744972218581,0.9308847726035686,3,0.2503249319256101,1
